#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 180  14
# Band-Index:    1
   0.81845     -3.130845
   0.88141     -3.179585
   0.94436     -3.225570
   1.00732     -3.263140
   1.07028     -3.290936
   1.13324     -3.307992
   1.19619     -3.313749
   1.19619     -3.313749
   1.23254     -3.375849
   1.26889     -3.532207
   1.30524     -3.738547
   1.34159     -3.970233
   1.37794     -4.215895
   1.41429     -4.469953
   1.45063     -4.729239
   1.48698     -4.991687
   1.52333     -5.255771
   1.55968     -5.520158
   1.59603     -5.783557
   1.63238     -6.044566
   1.66873     -6.301476
   1.70507     -6.551766
   1.74142     -6.791315
   1.77777     -7.012734
   1.81412     -7.201600
   1.85047     -7.332436
   1.88682     -7.378003
   1.88682     -7.378003
   1.95951     -7.243380
   2.03221     -6.964645
   2.10491     -6.629581
   2.17761     -6.264415
   2.25030     -5.880241
   2.32300     -5.484484
   2.39570     -5.083848
   2.46839     -4.685668
   2.54109     -4.298421
   2.61379     -3.932246
   2.68649     -3.598501
   2.75918     -3.308796
   2.83188     -3.072897
   2.90458     -2.895988
   2.97727     -2.776536
   3.04997     -2.706066
   3.12267     -2.671098
   3.19537     -2.657267
   3.26806     -2.653933
   3.26806     -2.653933
   3.31933     -2.646614
   3.37060     -2.624684
   3.42187     -2.588183
